Date,Luminosite,Humidite,CO2,Temperature,Batterie
2023-12-11 22:53:08,0.0,42.0,549.0,23.3,3.6510000000000002
2023-12-11 22:58:08,0.0,42.0,540.0,23.3,3.6510000000000002
2023-12-11 23:03:08,0.0,42.0,542.0,23.3,3.6510000000000002
2023-12-11 23:08:08,0.0,42.0,545.0,23.3,3.6510000000000002
2023-12-11 23:13:08,0.0,42.0,546.0,23.2,3.6510000000000002
2023-12-11 23:18:08,0.0,42.0,559.0,23.3,3.6510000000000002
2023-12-11 23:23:08,0.0,42.0,538.0,23.2,3.6510000000000002
2023-12-11 23:28:08,0.0,42.0,519.0,23.3,3.6510000000000002
2023-12-11 23:33:08,0.0,42.0,522.0,23.3,3.653
2023-12-11 23:38:08,0.0,42.0,536.0,23.2,3.6510000000000002
2023-12-11 23:43:08,0.0,42.0,532.0,23.2,3.6510000000000002
2023-12-11 23:48:08,0.0,42.0,537.0,23.2,3.6510000000000002
2023-12-11 23:53:08,0.0,42.0,531.0,23.2,3.6510000000000002
2023-12-11 23:58:08,0.0,42.0,521.0,23.2,3.6510000000000002
2023-12-12 00:03:08,0.0,42.0,534.0,23.2,3.6510000000000002
2023-12-12 00:08:08,0.0,42.0,515.0,23.1,3.6510000000000002
2023-12-12 00:13:08,0.0,42.0,527.0,23.2,3.6510000000000002
2023-12-12 00:18:08,0.0,42.0,535.0,23.1,3.6510000000000002
2023-12-12 00:23:08,0.0,42.0,537.0,23.2,3.6510000000000002
2023-12-12 00:28:08,0.0,42.0,527.0,23.2,3.6510000000000002
2023-12-12 00:33:08,0.0,42.0,524.0,23.1,3.6510000000000002
2023-12-12 00:38:08,0.0,42.0,512.0,23.2,3.6510000000000002
2023-12-12 00:43:08,0.0,42.0,521.0,23.2,3.6510000000000002
2023-12-12 00:48:08,0.0,42.0,519.0,23.1,3.6510000000000002
2023-12-12 00:53:08,0.0,42.0,512.0,23.1,3.6510000000000002
2023-12-12 00:58:08,0.0,42.0,516.0,23.2,3.6510000000000002
2023-12-12 01:03:08,0.0,42.0,525.0,23.2,3.6510000000000002
2023-12-12 01:08:08,0.0,42.0,512.0,23.2,3.6510000000000002
2023-12-12 01:13:08,0.0,42.0,517.0,23.2,3.6510000000000002
2023-12-12 01:18:08,0.0,42.0,511.0,23.1,3.6510000000000002
2023-12-12 01:23:08,0.0,42.0,527.0,23.1,3.653
2023-12-12 01:28:08,0.0,42.0,507.0,23.2,3.6510000000000002
2023-12-12 01:33:08,0.0,42.0,503.0,23.1,3.6510000000000002
2023-12-12 01:38:08,0.0,42.0,497.0,23.2,3.6510000000000002
2023-12-12 01:43:08,0.0,42.0,500.0,23.1,3.653
2023-12-12 01:48:08,0.0,42.0,506.0,23.1,3.6510000000000002
2023-12-12 01:53:08,0.0,42.0,488.0,23.1,3.6510000000000002
2023-12-12 01:58:08,0.0,42.0,512.0,23.2,3.6510000000000002
2023-12-12 02:03:08,0.0,42.0,503.0,23.1,3.6510000000000002
2023-12-12 02:08:08,0.0,42.0,496.0,23.1,3.6510000000000002
2023-12-12 02:13:08,0.0,42.0,503.0,23.2,3.6510000000000002
2023-12-12 02:18:07,0.0,42.0,494.0,23.1,3.6510000000000002
2023-12-12 02:23:07,0.0,42.0,489.0,23.1,3.6510000000000002
2023-12-12 02:28:07,0.0,42.0,479.0,23.1,3.6510000000000002
2023-12-12 02:33:07,0.0,42.0,494.0,23.1,3.6510000000000002
2023-12-12 02:38:07,0.0,42.0,500.0,23.2,3.6510000000000002
2023-12-12 02:43:07,0.0,42.0,497.0,23.2,3.6510000000000002
2023-12-12 02:48:07,0.0,42.0,498.0,23.1,3.6510000000000002
2023-12-12 02:53:07,0.0,42.0,496.0,23.1,3.6510000000000002
2023-12-12 02:58:07,0.0,42.0,492.0,23.1,3.6510000000000002
2023-12-12 03:03:07,0.0,42.0,485.0,23.1,3.6510000000000002
2023-12-12 03:08:07,0.0,42.0,493.0,23.2,3.6510000000000002
2023-12-12 03:13:07,0.0,42.0,474.0,23.2,3.6510000000000002
2023-12-12 03:18:08,0.0,43.0,482.0,23.2,3.653
2023-12-12 03:23:07,0.0,43.0,492.0,23.1,3.6510000000000002
2023-12-12 03:28:07,0.0,43.0,488.0,23.1,3.6510000000000002
2023-12-12 03:33:07,0.0,43.0,479.0,23.2,3.6510000000000002
2023-12-12 03:38:07,0.0,43.0,486.0,23.1,3.6510000000000002
2023-12-12 03:43:07,0.0,43.0,467.0,23.2,3.653
2023-12-12 03:48:07,0.0,43.0,487.0,23.1,3.6510000000000002
2023-12-12 03:53:07,0.0,43.0,487.0,23.1,3.653
2023-12-12 03:58:07,0.0,43.0,481.0,23.1,3.6510000000000002
2023-12-12 04:03:07,0.0,43.0,486.0,23.1,3.6510000000000002
2023-12-12 04:08:07,0.0,43.0,472.0,23.2,3.6510000000000002
2023-12-12 04:13:07,0.0,43.0,479.0,23.2,3.6510000000000002
2023-12-12 04:18:07,0.0,43.0,476.0,23.1,3.6510000000000002
2023-12-12 04:23:07,0.0,43.0,486.0,23.1,3.6510000000000002
2023-12-12 04:28:07,0.0,43.0,467.0,23.1,3.6510000000000002
2023-12-12 04:33:07,0.0,43.0,479.0,23.1,3.6510000000000002
2023-12-12 04:38:07,0.0,43.0,470.0,23.2,3.6510000000000002
2023-12-12 04:43:07,0.0,43.0,476.0,23.1,3.6510000000000002
2023-12-12 04:48:07,0.0,43.0,468.0,23.1,3.6510000000000002
2023-12-12 04:53:07,0.0,43.0,485.0,23.1,3.6510000000000002
2023-12-12 04:58:07,0.0,43.0,486.0,23.1,3.6510000000000002
2023-12-12 05:03:07,0.0,43.0,479.0,23.1,3.6510000000000002
2023-12-12 05:08:07,0.0,43.0,480.0,23.1,3.6510000000000002
2023-12-12 05:13:07,0.0,43.0,462.0,23.1,3.6510000000000002
2023-12-12 05:18:07,0.0,43.0,460.0,23.2,3.6510000000000002
2023-12-12 05:23:07,0.0,43.0,465.0,23.1,3.653
2023-12-12 05:28:07,0.0,43.0,464.0,23.1,3.6510000000000002
2023-12-12 05:33:07,0.0,43.0,455.0,23.1,3.6510000000000002
2023-12-12 05:38:07,0.0,43.0,469.0,23.1,3.6510000000000002
2023-12-12 05:43:07,0.0,43.0,456.0,23.1,3.6510000000000002
2023-12-12 05:48:07,0.0,43.0,469.0,23.2,3.6510000000000002
2023-12-12 05:53:07,0.0,43.0,456.0,23.2,3.6510000000000002
2023-12-12 05:58:07,0.0,43.0,448.0,23.1,3.6510000000000002
2023-12-12 06:03:07,0.0,43.0,456.0,23.1,3.6510000000000002
2023-12-12 06:08:07,0.0,43.0,443.0,23.2,3.6510000000000002
2023-12-12 06:13:07,0.0,43.0,449.0,23.2,3.6510000000000002
2023-12-12 06:18:07,0.0,43.0,455.0,23.2,3.6510000000000002
2023-12-12 06:23:07,0.0,43.0,459.0,23.2,3.6510000000000002
2023-12-12 06:28:07,0.0,43.0,451.0,23.1,3.6510000000000002
2023-12-12 06:33:07,0.0,43.0,453.0,23.2,3.6510000000000002
2023-12-12 06:38:07,0.0,43.0,464.0,23.1,3.6510000000000002
2023-12-12 06:43:07,0.0,43.0,441.0,23.1,3.6510000000000002
2023-12-12 06:48:07,0.0,43.0,453.0,23.1,3.6510000000000002
2023-12-12 06:53:07,0.0,43.0,456.0,23.1,3.6510000000000002
2023-12-12 06:58:07,0.0,43.0,442.0,23.2,3.6510000000000002
2023-12-12 07:03:07,0.0,43.0,450.0,23.1,3.6510000000000002
2023-12-12 07:08:07,0.0,43.0,451.0,23.1,3.6510000000000002
2023-12-12 07:13:07,0.0,43.0,450.0,23.2,3.6510000000000002
2023-12-12 07:18:07,0.0,43.0,444.0,23.1,3.6510000000000002
2023-12-12 07:23:07,0.0,43.0,438.0,23.2,3.6510000000000002
2023-12-12 07:28:07,0.0,43.0,447.0,23.1,3.6510000000000002
2023-12-12 07:33:07,0.0,43.0,441.0,23.2,3.6510000000000002
2023-12-12 07:38:07,0.0,43.0,451.0,23.2,3.6510000000000002
2023-12-12 07:43:07,212.0,46.0,438.0,23.0,3.6510000000000002
2023-12-12 07:48:07,212.0,49.0,425.0,22.4,3.653
2023-12-12 07:53:07,215.0,50.0,439.0,21.9,3.6510000000000002
2023-12-12 07:58:07,212.0,51.0,415.0,21.7,3.6510000000000002
2023-12-12 08:03:07,202.0,51.0,487.0,22.1,3.6510000000000002
2023-12-12 08:08:07,195.0,51.0,701.0,22.3,3.6510000000000002
2023-12-12 08:13:07,195.0,52.0,836.0,22.5,3.6510000000000002
2023-12-12 08:18:07,195.0,53.0,909.0,22.8,3.6510000000000002
2023-12-12 08:23:07,188.0,53.0,886.0,22.9,3.6510000000000002
2023-12-12 08:28:07,191.0,52.0,661.0,22.6,3.6510000000000002
2023-12-12 08:33:07,195.0,52.0,594.0,22.5,3.6510000000000002
2023-12-12 08:38:07,191.0,52.0,666.0,22.5,3.653
2023-12-12 08:43:07,185.0,52.0,824.0,22.7,3.6510000000000002
2023-12-12 08:48:07,191.0,53.0,869.0,22.9,3.6510000000000002
2023-12-12 08:53:07,191.0,53.0,897.0,23.0,3.6510000000000002
2023-12-12 08:58:07,191.0,53.0,933.0,23.1,3.6510000000000002
2023-12-12 09:03:07,191.0,53.0,932.0,23.1,3.6510000000000002
2023-12-12 10:03:05,218.0,50.0,775.0,23.7,3.6510000000000002
2023-12-12 10:08:05,218.0,50.0,768.0,23.6,3.6510000000000002
2023-12-12 10:13:05,225.0,51.0,973.0,23.7,3.6510000000000002
2023-12-12 10:18:05,229.0,52.0,1097.0,23.9,3.6510000000000002
2023-12-12 10:23:05,222.0,54.0,1256.0,24.1,3.6510000000000002
2023-12-12 10:28:05,229.0,55.0,1427.0,24.2,3.6510000000000002
2023-12-12 10:33:05,242.0,54.0,1374.0,24.4,3.6510000000000002
2023-12-12 10:38:05,235.0,53.0,1134.0,24.3,3.6510000000000002
2023-12-12 10:43:05,239.0,52.0,1052.0,24.4,3.6510000000000002
2023-12-12 10:48:05,249.0,51.0,950.0,24.4,3.6510000000000002
2023-12-12 10:53:05,229.0,51.0,923.0,24.3,3.653
2023-12-12 10:58:05,225.0,51.0,866.0,24.4,3.6510000000000002
2023-12-12 11:03:05,279.0,50.0,855.0,24.3,3.6510000000000002
2023-12-12 11:08:05,272.0,50.0,863.0,24.4,3.6510000000000002
2023-12-12 11:13:05,245.0,50.0,850.0,24.4,3.6510000000000002
2023-12-12 11:18:05,215.0,50.0,828.0,24.4,3.6510000000000002
2023-12-12 11:23:05,235.0,49.0,841.0,24.4,3.6510000000000002
2023-12-12 11:28:05,245.0,49.0,927.0,24.4,3.6510000000000002
2023-12-12 11:33:05,255.0,50.0,1062.0,24.5,3.6510000000000002
2023-12-12 11:38:05,269.0,50.0,1144.0,24.7,3.6510000000000002
2023-12-12 11:43:05,279.0,51.0,1242.0,24.8,3.6510000000000002
2023-12-12 11:48:05,282.0,52.0,1345.0,24.9,3.6510000000000002
2023-12-12 11:53:05,319.0,52.0,1373.0,25.0,3.6510000000000002
2023-12-12 11:58:05,289.0,51.0,1134.0,25.0,3.6510000000000002
2023-12-12 12:03:05,303.0,50.0,1038.0,25.0,3.6510000000000002
2023-12-12 12:08:05,286.0,49.0,961.0,24.9,3.6510000000000002
2023-12-12 12:13:06,279.0,49.0,874.0,24.9,3.6510000000000002
2023-12-12 12:18:05,272.0,48.0,918.0,24.9,3.6510000000000002
2023-12-12 12:23:05,255.0,49.0,931.0,24.9,3.6510000000000002
2023-12-12 12:28:05,242.0,49.0,959.0,25.0,3.6510000000000002
2023-12-12 12:33:05,222.0,49.0,948.0,25.0,3.6510000000000002
2023-12-12 12:38:05,239.0,49.0,921.0,25.0,3.6510000000000002
2023-12-12 12:43:05,232.0,48.0,927.0,25.0,3.648
2023-12-12 12:48:05,245.0,48.0,969.0,25.1,3.6510000000000002
2023-12-12 12:53:05,239.0,48.0,930.0,25.1,3.6510000000000002
2023-12-12 12:58:05,245.0,48.0,881.0,25.1,3.6510000000000002
2023-12-12 13:03:05,218.0,48.0,930.0,25.1,3.6510000000000002
2023-12-12 13:08:05,222.0,49.0,1109.0,25.1,3.6510000000000002
2023-12-12 15:18:04,245.0,47.0,943.0,25.0,3.6510000000000002
2023-12-12 15:23:05,249.0,48.0,1062.0,25.1,3.6510000000000002
2023-12-12 15:28:04,242.0,48.0,1102.0,25.3,3.6510000000000002
2023-12-12 15:33:04,289.0,48.0,1028.0,25.3,3.6510000000000002
2023-12-12 15:38:04,252.0,48.0,1094.0,25.4,3.6510000000000002
2023-12-12 15:43:04,232.0,48.0,1090.0,25.5,3.6510000000000002
2023-12-12 15:48:04,222.0,48.0,1092.0,25.6,3.6510000000000002
2023-12-12 15:53:04,215.0,49.0,1122.0,25.6,3.6510000000000002
2023-12-12 15:58:04,215.0,48.0,1084.0,25.7,3.6510000000000002
2023-12-12 16:03:04,215.0,48.0,1157.0,25.6,3.6510000000000002
2023-12-12 16:08:04,215.0,48.0,1153.0,25.7,3.6510000000000002
2023-12-12 16:13:04,212.0,48.0,1158.0,25.7,3.6510000000000002
2023-12-12 16:18:04,215.0,48.0,1040.0,25.7,3.6510000000000002
2023-12-12 16:23:04,212.0,48.0,1150.0,25.7,3.6510000000000002
2023-12-12 16:28:04,212.0,48.0,1278.0,25.8,3.6510000000000002
2023-12-12 16:33:04,212.0,48.0,1275.0,25.9,3.6510000000000002
2023-12-12 16:38:04,212.0,49.0,1329.0,25.9,3.6510000000000002
2023-12-12 16:43:04,212.0,49.0,1382.0,25.9,3.6510000000000002
2023-12-12 16:48:04,208.0,49.0,1432.0,26.0,3.6510000000000002
2023-12-12 16:53:04,208.0,49.0,1418.0,26.1,3.648
2023-12-12 16:58:04,0.0,49.0,1458.0,26.1,3.6510000000000002
2023-12-12 17:03:04,232.0,48.0,1232.0,26.0,3.6510000000000002
2023-12-12 17:08:04,225.0,47.0,1135.0,26.0,3.6510000000000002
2023-12-12 17:13:04,229.0,46.0,1031.0,25.9,3.6510000000000002
2023-12-12 17:18:04,229.0,45.0,909.0,25.8,3.6510000000000002
2023-12-12 17:23:03,229.0,44.0,867.0,25.8,3.6510000000000002
2023-12-12 17:28:05,229.0,43.0,767.0,25.8,3.6510000000000002
2023-12-12 17:33:05,225.0,43.0,747.0,25.8,3.6510000000000002
2023-12-12 17:38:05,225.0,42.0,680.0,25.7,3.6510000000000002
2023-12-12 17:43:05,16.0,42.0,689.0,25.7,3.6510000000000002
2023-12-12 17:58:05,16.0,41.0,611.0,25.6,3.6510000000000002
2023-12-12 18:03:04,16.0,41.0,579.0,25.5,3.6510000000000002
2023-12-12 18:08:04,16.0,41.0,562.0,25.5,3.6510000000000002
2023-12-12 18:13:04,16.0,41.0,543.0,25.4,3.6510000000000002
2023-12-12 18:18:04,16.0,40.0,545.0,25.3,3.6510000000000002
2023-12-12 18:23:04,16.0,40.0,506.0,25.2,3.6510000000000002
2023-12-12 18:28:04,16.0,40.0,497.0,25.2,3.6510000000000002
2023-12-12 18:33:04,16.0,40.0,488.0,25.1,3.6510000000000002
2023-12-12 18:38:04,16.0,40.0,496.0,25.0,3.6510000000000002
2023-12-12 18:43:04,16.0,39.0,472.0,25.0,3.6510000000000002
2023-12-12 18:48:04,16.0,39.0,483.0,24.9,3.6510000000000002
2023-12-12 18:53:04,16.0,39.0,461.0,24.9,3.6510000000000002
2023-12-12 18:58:04,16.0,39.0,458.0,24.9,3.6510000000000002
2023-12-12 19:03:04,16.0,39.0,462.0,24.8,3.6510000000000002
2023-12-12 19:08:04,16.0,38.0,447.0,24.8,3.6510000000000002
2023-12-12 19:13:04,16.0,38.0,462.0,24.8,3.6510000000000002
2023-12-12 19:18:04,16.0,38.0,452.0,24.8,3.6510000000000002
2023-12-12 19:23:04,16.0,38.0,447.0,24.7,3.6510000000000002
2023-12-12 19:28:04,16.0,38.0,443.0,24.7,3.6510000000000002
2023-12-12 19:33:04,171.0,39.0,455.0,24.7,3.6510000000000002
2023-12-12 19:38:04,235.0,39.0,469.0,24.7,3.6510000000000002
2023-12-12 19:43:04,229.0,39.0,480.0,24.7,3.6510000000000002
2023-12-12 19:48:04,16.0,40.0,503.0,24.7,3.6510000000000002
2023-12-12 19:53:04,0.0,40.0,486.0,24.6,3.6510000000000002
2023-12-12 19:58:04,0.0,40.0,482.0,24.6,3.6510000000000002
2023-12-12 20:03:04,0.0,40.0,485.0,24.6,3.6510000000000002
2023-12-12 20:08:04,0.0,40.0,483.0,24.6,3.6510000000000002
2023-12-12 20:13:04,0.0,40.0,475.0,24.5,3.6510000000000002
2023-12-12 20:18:04,0.0,40.0,495.0,24.5,3.6510000000000002
2023-12-12 20:23:04,0.0,40.0,495.0,24.4,3.6510000000000002
2023-12-12 20:28:04,0.0,40.0,471.0,24.4,3.6510000000000002
2023-12-12 20:33:04,0.0,40.0,485.0,24.4,3.6510000000000002
2023-12-12 20:38:04,0.0,40.0,487.0,24.4,3.6510000000000002
2023-12-12 21:13:04,0.0,41.0,479.0,24.2,3.653
2023-12-12 21:18:04,0.0,41.0,476.0,24.1,3.6510000000000002
2023-12-12 21:23:04,0.0,41.0,455.0,24.1,3.6510000000000002
2023-12-12 21:28:04,0.0,41.0,447.0,24.1,3.6510000000000002
2023-12-12 21:33:04,0.0,41.0,454.0,24.1,3.653
2023-12-12 21:38:04,0.0,41.0,466.0,24.1,3.653
2023-12-12 21:43:04,0.0,41.0,460.0,24.1,3.6510000000000002
2023-12-12 21:48:04,0.0,41.0,465.0,24.0,3.653
2023-12-12 21:53:04,0.0,41.0,454.0,24.0,3.6510000000000002
2023-12-12 21:58:04,0.0,41.0,468.0,24.0,3.6510000000000002
2023-12-12 22:03:04,0.0,41.0,451.0,24.0,3.6510000000000002
2023-12-12 22:08:04,0.0,41.0,461.0,23.9,3.6510000000000002
2023-12-12 22:13:04,0.0,41.0,483.0,23.9,3.6510000000000002
2023-12-12 22:18:04,0.0,41.0,450.0,23.9,3.6510000000000002
2023-12-12 22:23:04,0.0,41.0,470.0,23.9,3.6510000000000002
2023-12-12 22:28:04,0.0,41.0,457.0,23.9,3.6510000000000002
2023-12-12 22:33:04,0.0,41.0,454.0,23.9,3.6510000000000002
2023-12-12 22:38:04,0.0,41.0,450.0,23.9,3.6510000000000002
2023-12-12 22:48:04,0.0,41.0,463.0,23.8,3.656
2023-12-12 22:53:04,0.0,41.0,446.0,23.9,3.6510000000000002
2023-12-12 22:58:04,0.0,41.0,445.0,23.8,3.653
2023-12-12 23:03:04,0.0,41.0,452.0,23.8,3.6510000000000002
2023-12-12 23:08:04,0.0,41.0,444.0,23.8,3.6510000000000002
2023-12-12 23:13:04,0.0,41.0,451.0,23.8,3.653
2023-12-12 23:18:04,0.0,41.0,440.0,23.8,3.6510000000000002
2023-12-12 23:23:04,0.0,41.0,442.0,23.8,3.6510000000000002
2023-12-12 23:28:04,0.0,41.0,437.0,23.8,3.6510000000000002
2023-12-12 23:33:04,0.0,41.0,451.0,23.7,3.6510000000000002
2023-12-12 23:38:04,0.0,41.0,447.0,23.8,3.6510000000000002
2023-12-12 23:43:04,0.0,41.0,442.0,23.7,3.653
2023-12-12 23:48:04,0.0,41.0,443.0,23.7,3.6510000000000002
2023-12-12 23:53:04,0.0,41.0,442.0,23.8,3.6510000000000002
2023-12-12 23:58:04,0.0,41.0,446.0,23.7,3.6510000000000002
2023-12-13 00:03:04,0.0,41.0,446.0,23.7,3.6510000000000002
2023-12-13 00:08:04,0.0,41.0,436.0,23.7,3.6510000000000002
2023-12-13 00:13:04,0.0,41.0,438.0,23.7,3.6510000000000002
2023-12-13 00:18:04,0.0,41.0,440.0,23.7,3.6510000000000002
2023-12-13 00:23:04,0.0,41.0,429.0,23.7,3.6510000000000002
2023-12-13 00:28:04,0.0,41.0,427.0,23.7,3.6510000000000002
2023-12-13 00:33:04,0.0,41.0,434.0,23.7,3.6510000000000002
2023-12-13 00:38:04,0.0,41.0,430.0,23.6,3.6510000000000002
2023-12-13 00:43:04,0.0,41.0,445.0,23.6,3.6510000000000002
2023-12-13 00:48:04,0.0,41.0,430.0,23.7,3.6510000000000002
2023-12-13 00:53:04,0.0,41.0,425.0,23.7,3.6510000000000002
2023-12-13 00:58:04,0.0,41.0,442.0,23.7,3.653
2023-12-13 01:03:04,0.0,41.0,427.0,23.6,3.653
2023-12-13 01:08:04,0.0,41.0,433.0,23.7,3.6510000000000002
2023-12-13 01:13:04,0.0,41.0,424.0,23.7,3.653
2023-12-13 01:18:04,0.0,41.0,422.0,23.6,3.6510000000000002
2023-12-13 01:23:04,0.0,41.0,430.0,23.6,3.653
2023-12-13 01:28:04,0.0,41.0,433.0,23.6,3.6510000000000002
2023-12-13 01:33:04,0.0,41.0,423.0,23.6,3.6510000000000002
2023-12-13 01:38:04,0.0,41.0,423.0,23.6,3.653
2023-12-13 01:43:04,0.0,41.0,422.0,23.6,3.653
2023-12-13 01:48:04,0.0,41.0,420.0,23.6,3.6510000000000002
2023-12-13 01:53:04,0.0,41.0,422.0,23.6,3.6510000000000002
2023-12-13 01:58:04,0.0,41.0,426.0,23.6,3.6510000000000002
2023-12-13 02:03:04,0.0,41.0,426.0,23.6,3.6510000000000002
2023-12-13 02:08:04,0.0,41.0,427.0,23.6,3.653
2023-12-13 02:13:04,0.0,41.0,432.0,23.6,3.6510000000000002
2023-12-13 02:18:04,0.0,41.0,427.0,23.6,3.653
2023-12-13 02:23:04,0.0,41.0,427.0,23.6,3.653
2023-12-13 02:28:04,0.0,41.0,434.0,23.6,3.6510000000000002
2023-12-13 02:33:04,0.0,41.0,422.0,23.6,3.653
2023-12-13 02:38:04,0.0,41.0,420.0,23.6,3.6510000000000002
2023-12-13 02:43:04,0.0,41.0,435.0,23.6,3.653
2023-12-13 02:48:04,0.0,41.0,418.0,23.6,3.6510000000000002
2023-12-13 02:53:04,0.0,41.0,416.0,23.6,3.6510000000000002
2023-12-13 02:58:04,0.0,41.0,427.0,23.6,3.6510000000000002
2023-12-13 03:03:04,0.0,41.0,421.0,23.6,3.653
2023-12-13 03:08:04,0.0,41.0,435.0,23.6,3.6510000000000002
2023-12-13 03:13:04,0.0,41.0,424.0,23.6,3.653
2023-12-13 03:18:04,0.0,41.0,423.0,23.6,3.6510000000000002
2023-12-13 03:23:04,0.0,41.0,426.0,23.5,3.653
2023-12-13 03:28:04,0.0,41.0,412.0,23.5,3.6510000000000002
2023-12-13 03:33:04,0.0,41.0,405.0,23.5,3.6510000000000002
2023-12-13 03:38:04,0.0,41.0,415.0,23.6,3.6510000000000002
2023-12-13 03:43:04,0.0,41.0,419.0,23.5,3.653
2023-12-13 03:48:04,0.0,41.0,416.0,23.5,3.6510000000000002
2023-12-13 03:53:04,0.0,41.0,427.0,23.5,3.6510000000000002
2023-12-13 03:58:04,0.0,41.0,418.0,23.6,3.6510000000000002
2023-12-13 04:03:04,0.0,41.0,411.0,23.5,3.6510000000000002
2023-12-13 04:08:04,0.0,41.0,408.0,23.5,3.6510000000000002
2023-12-13 04:13:04,0.0,41.0,402.0,23.5,3.6510000000000002
2023-12-13 04:18:04,0.0,41.0,416.0,23.5,3.6510000000000002
2023-12-13 04:23:04,0.0,41.0,424.0,23.5,3.653
2023-12-13 04:28:04,0.0,41.0,403.0,23.5,3.6510000000000002
2023-12-13 04:33:04,0.0,41.0,420.0,23.4,3.6510000000000002
2023-12-13 04:38:04,0.0,41.0,412.0,23.5,3.6510000000000002
2023-12-13 04:43:03,0.0,41.0,406.0,23.5,3.6510000000000002
2023-12-13 04:48:03,0.0,41.0,412.0,23.5,3.653
2023-12-13 04:53:03,0.0,41.0,411.0,23.5,3.6510000000000002
2023-12-13 04:58:03,0.0,41.0,408.0,23.5,3.6510000000000002
2023-12-13 05:03:03,0.0,41.0,423.0,23.5,3.653
2023-12-13 05:08:03,0.0,41.0,405.0,23.5,3.6510000000000002
2023-12-13 05:13:03,0.0,41.0,402.0,23.5,3.6510000000000002
2023-12-13 05:18:03,0.0,41.0,423.0,23.4,3.653
2023-12-13 05:23:03,0.0,41.0,412.0,23.5,3.6510000000000002
2023-12-13 05:28:03,0.0,41.0,410.0,23.5,3.6510000000000002
2023-12-13 05:33:03,0.0,41.0,405.0,23.5,3.653
2023-12-13 05:38:03,0.0,41.0,413.0,23.4,3.6510000000000002
2023-12-13 05:43:03,0.0,41.0,415.0,23.5,3.6510000000000002
2023-12-13 05:48:03,0.0,41.0,425.0,23.4,3.653
2023-12-13 05:53:03,0.0,41.0,411.0,23.4,3.6510000000000002
2023-12-13 05:58:03,0.0,41.0,416.0,23.4,3.6510000000000002
2023-12-13 06:03:03,0.0,41.0,412.0,23.5,3.6510000000000002
2023-12-13 06:08:03,0.0,41.0,397.0,23.5,3.6510000000000002
2023-12-13 06:13:03,0.0,41.0,411.0,23.4,3.6510000000000002
2023-12-13 06:18:03,0.0,40.0,409.0,23.4,3.6510000000000002
2023-12-13 06:23:03,0.0,41.0,418.0,23.4,3.6510000000000002
2023-12-13 06:28:03,0.0,41.0,412.0,23.4,3.6510000000000002
2023-12-13 06:33:03,0.0,41.0,425.0,23.5,3.6510000000000002
2023-12-13 06:38:03,0.0,40.0,413.0,23.4,3.6510000000000002
2023-12-13 06:43:03,0.0,40.0,393.0,23.5,3.653
2023-12-13 06:48:03,0.0,40.0,392.0,23.4,3.6510000000000002
2023-12-13 06:53:03,0.0,40.0,404.0,23.4,3.653
2023-12-13 06:58:03,0.0,40.0,411.0,23.4,3.653
2023-12-13 07:03:03,0.0,40.0,405.0,23.4,3.6510000000000002
2023-12-13 07:08:03,0.0,40.0,406.0,23.4,3.6510000000000002
2023-12-13 07:13:03,0.0,40.0,393.0,23.4,3.6510000000000002
2023-12-13 07:18:03,0.0,40.0,400.0,23.4,3.653
2023-12-13 07:23:03,0.0,40.0,402.0,23.4,3.653
2023-12-13 07:28:03,0.0,40.0,420.0,23.4,3.6510000000000002
2023-12-13 07:33:03,0.0,40.0,402.0,23.4,3.6510000000000002
2023-12-13 07:38:03,0.0,40.0,418.0,23.4,3.6510000000000002
2023-12-13 07:43:03,0.0,40.0,400.0,23.4,3.6510000000000002
2023-12-13 07:48:03,0.0,40.0,395.0,23.4,3.6510000000000002
2023-12-13 07:53:03,0.0,40.0,402.0,23.4,3.6510000000000002
2023-12-13 07:58:03,0.0,40.0,411.0,23.4,3.6510000000000002
2023-12-13 08:03:03,0.0,40.0,414.0,23.4,3.6510000000000002
2023-12-13 08:08:03,0.0,40.0,395.0,23.4,3.6510000000000002
2023-12-13 08:13:03,0.0,40.0,407.0,23.4,3.653
2023-12-13 08:18:03,0.0,40.0,416.0,23.4,3.653
2023-12-13 08:23:03,0.0,40.0,426.0,23.4,3.6510000000000002
2023-12-13 08:28:03,0.0,39.0,416.0,23.4,3.653
2023-12-13 08:33:03,0.0,39.0,420.0,23.4,3.6510000000000002
2023-12-13 08:38:03,3.0,39.0,437.0,23.4,3.6510000000000002
2023-12-13 08:43:03,212.0,39.0,420.0,23.4,3.6510000000000002
2023-12-13 08:48:03,212.0,39.0,438.0,23.5,3.653
2023-12-13 08:53:03,212.0,38.0,459.0,23.6,3.6510000000000002
2023-12-13 08:58:03,212.0,38.0,500.0,23.7,3.653
2023-12-13 09:03:03,208.0,38.0,511.0,23.7,3.6510000000000002
2023-12-13 09:08:03,212.0,38.0,520.0,23.8,3.6510000000000002
2023-12-13 09:13:03,212.0,38.0,535.0,23.9,3.653
2023-12-13 09:18:03,212.0,38.0,537.0,23.9,3.6510000000000002
2023-12-13 09:23:03,215.0,38.0,552.0,24.0,3.6510000000000002
2023-12-13 09:28:03,215.0,38.0,555.0,24.1,3.6510000000000002
2023-12-13 09:33:03,212.0,38.0,541.0,24.1,3.6510000000000002
2023-12-13 09:38:03,208.0,38.0,542.0,24.2,3.6510000000000002
